0,0,0,0
0,0,-0.1,-0.1
0,0,0.9,1.2
0,0,10.9,13.8
0,0,44.8,56.5
0,0,111.6,140.8
0,0,206,260
0,0,317.5,400.8
0,0,440.1,555.6
0,0,569,718.6
0,0,696.5,880.1
0,0,813.6,1028.8
0,0,913.7,1156.2
0.1,0,992.6,1257
0.1,0,1048.1,1328.8
0.1,0,1079.5,1370.2
0.1,0,1085.8,1380.1
0.1,0,1066.9,1358.4
0.1,0,1025.6,1308.2
0.1,0,966.4,1235.5
0.1,0,892.7,1144.1
0.1,0,806.1,1036.3
0.1,0,710.1,916.4
0.1,0,610,791
0.1,0,509.5,664.7
0.1,0,409.8,539
0.1,0,312.5,415.8
0.1,0,220.7,298.9
0.1,0,136.4,191.2
0.1,0,59.5,92.4
0.1,0,-10.4,2
0.1,0,-72.7,-79
0.1,1,-126.7,-149.8
0.1,1,-173.5,-211.5
0.1,1,-214.4,-265.7
0.1,1,-250.2,-313.3
0.1,1,-281.3,-354.6
0.1,1,-308.4,-390.5
0.2,1,-332.4,-422.2
0.2,1,-354.3,-450.8
0.2,1,-374.8,-477.3
0.2,1,-394,-502
0.2,1,-412,-525.1
0.2,1,-429.4,-547.3
0.2,1,-446.6,-569.3
0.2,1,-463.6,-591.1
0.2,1,-479.8,-612
0.2,1,-495.3,-631.9
0.2,1,-510.6,-651.8
0.2,1,-525.7,-671.5
0.2,1,-539.8,-689.9
0.2,1,-552.5,-706.4
0.2,1,-564.4,-722
0.2,1,-576,-736.9
0.2,1,-586.4,-750.1
0.2,1,-595,-760.8
0.2,1,-602.3,-769.7
0.2,1,-608.9,-777.5
0.2,1,-614,-783.6
0.2,1,-617,-787.1
0.2,1,-618.2,-788.6
0.2,1,-618.5,-789.2
0.2,1,-617.7,-788.4
0.3,1,-615.2,-785.7
0.3,2,-611.4,-781.3
0.3,2,-607.1,-776.2
0.3,2,-602.2,-770.5
0.3,2,-596.4,-763.6
0.3,2,-589.7,-755.4
0.3,2,-582.4,-746.6
0.3,2,-574.7,-737.1
0.3,2,-566.3,-726.8
0.3,2,-557.2,-715.5
0.3,2,-547.6,-703.5
0.3,2,-537.7,-690.9
0.3,2,-527.5,-678
0.3,2,-516.9,-664.5
0.3,2,-506,-650.5
